Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
YNWC1,04/23/2023 03:02 UTC,61,63,2,222,5,6,6.01,5,,,12.7,217,,SW,,48.22,,
YNWC1,04/23/2023 04:02 UTC,55,75,0,,2,0,6.01,2,,,12.7,211,,,,47.15,,
YNWC1,04/23/2023 05:02 UTC,52,80,0,,2,0,6.01,2,,,12.7,352,,,,45.96,,
YNWC1,04/23/2023 06:02 UTC,50,85,0,,2,0,6.01,2,,,12.7,244,,,,45.62,,
YNWC1,04/23/2023 07:02 UTC,48,88,0,,2,0,6.01,2,,,12.6,218,,,,44.58,,
YNWC1,04/23/2023 08:02 UTC,46,91,0,,3,0,6.01,3,,,12.6,229,,,,43.49,,
YNWC1,04/23/2023 09:02 UTC,45,93,0,,2,0,6.01,2,,,12.6,226,,,,43.07,,
YNWC1,04/23/2023 10:02 UTC,43,94,0,,2,0,6.01,2,,,12.6,232,,,,41.37,,
YNWC1,04/23/2023 11:02 UTC,43,94,1,348,3,0,6.01,3,,,12.6,336,,NNW,,41.37,,
YNWC1,04/23/2023 12:02 UTC,42,94,1,285,4,0,6.01,4,,,12.5,167,,WNW,,40.38,,
YNWC1,04/23/2023 13:02 UTC,41,96,0,,2,0,6.01,2,,,12.5,344,,,,39.93,,
YNWC1,04/23/2023 14:02 UTC,41,96,1,188,4,4,6.01,4,,,12.5,178,,S,,39.93,,
YNWC1,04/23/2023 15:02 UTC,41,95,0,,3,11,6.01,3,,,12.5,342,,,,39.66,,
YNWC1,04/23/2023 16:02 UTC,44,90,1,182,3,24,6.01,3,,,12.5,160,,S,,41.22,,
YNWC1,04/23/2023 17:02 UTC,56,57,2,147,4,98,6.01,4,,,12.8,149,,SSE,,40.86,,
YNWC1,04/23/2023 18:02 UTC,65,43,2,40,5,386,6.01,5,,,13.3,149,,NE,,41.84,,
YNWC1,04/23/2023 20:02 UTC,73,32,5,223,10,927,6.01,10,,,13.2,230,,SW,,41.34,,
YNWC1,04/23/2023 21:02 UTC,73,29,4,250,11,906,6.01,11,,,13.2,220,,WSW,,38.81,,
YNWC1,04/23/2023 22:02 UTC,68,41,5,216,9,443,6.01,9,,,13,220,,SW,,43.32,,
YNWC1,04/23/2023 23:02 UTC,68,39,4,235,8,131,6.01,8,,,12.9,242,,SW,,42.02,,
YNWC1,04/24/2023 00:02 UTC,67,44,2,227,9,77,6.01,9,,,12.8,223,,SW,,44.27,,
YNWC1,04/24/2023 01:02 UTC,65,47,3,232,8,50,6.01,8,,,12.8,221,,SW,,44.17,,
YNWC1,04/24/2023 02:02 UTC,60,58,2,254,4,11,6.01,4,,,12.8,240,,WSW,,45.07,,
YNWC1,04/24/2023 03:02 UTC,56,70,1,226,4,4,6.01,4,,,12.7,246,,SW,,46.27,,
YNWC1,04/24/2023 04:02 UTC,52,77,1,17,2,0,6.01,2,,,12.7,27,,NNE,,44.94,,
YNWC1,04/24/2023 05:02 UTC,50,83,0,,2,0,6.01,2,,,12.7,260,,,,44.99,,
YNWC1,04/24/2023 06:02 UTC,47,87,1,263,3,0,6.01,3,,,12.6,244,,W,,43.29,,
YNWC1,04/24/2023 07:02 UTC,45,91,0,,3,0,6.01,3,,,12.6,179,,,,42.5,,
YNWC1,04/24/2023 08:02 UTC,45,88,0,,3,0,6.01,3,,,12.6,333,,,,41.62,,
YNWC1,04/24/2023 09:02 UTC,44,88,0,,3,0,6.01,3,,,12.6,157,,,,40.63,,
YNWC1,04/24/2023 10:02 UTC,44,79,0,,3,0,6.01,3,,,12.6,9,,,,37.83,,
YNWC1,04/24/2023 11:02 UTC,42,82,1,293,3,0,6.01,3,,,12.5,188,,WNW,,36.84,,
YNWC1,04/24/2023 12:02 UTC,41,81,0,,3,0,6.01,3,,,12.5,165,,,,35.55,,
YNWC1,04/24/2023 13:02 UTC,39,84,0,,3,0,6.01,3,,,12.5,329,,,,34.52,,
YNWC1,04/24/2023 14:02 UTC,38,82,0,,2,5,6.01,2,,,12.5,247,,,,32.93,,
YNWC1,04/24/2023 15:02 UTC,39,79,0,,2,12,6.01,2,,,12.5,345,,,,32.96,,
YNWC1,04/24/2023 16:02 UTC,41,76,2,161,3,23,6.01,3,,,12.6,160,,SSE,,33.93,,
YNWC1,04/24/2023 17:02 UTC,55,42,3,156,4,83,6.01,4,,,12.8,159,,SSE,,32.16,,
YNWC1,04/24/2023 18:02 UTC,67,24,2,81,5,527,6.01,5,,,13.6,164,,E,,28.92,,
YNWC1,04/24/2023 19:02 UTC,72,18,4,215,7,933,6.01,7,,,13.3,235,,SW,,26.16,,
YNWC1,04/24/2023 20:02 UTC,74,19,4,244,11,994,6.01,11,,,13.9,336,,WSW,,29.12,,
YNWC1,04/24/2023 21:02 UTC,75,21,4,242,9,975,6.01,9,,,13.1,212,,WSW,,32.41,,
YNWC1,04/24/2023 22:02 UTC,72,30,4,243,9,825,6.01,9,,,13.1,230,,WSW,,38.8,,
YNWC1,04/24/2023 23:02 UTC,70,33,5,229,11,174,6.01,11,,,12.9,221,,SW,,39.49,,
YNWC1,04/25/2023 00:02 UTC,69,32,3,247,8,80,6.01,8,,,12.9,242,,WSW,,37.82,,
YNWC1,04/25/2023 01:02 UTC,67,34,3,251,7,50,6.01,7,,,12.8,244,,WSW,,37.59,,
YNWC1,04/25/2023 02:02 UTC,63,42,3,233,5.99,16,6.01,5.99,,,12.8,243,,SW,,39.42,,
YNWC1,04/25/2023 03:02 UTC,58,54,0,,3,6,6.01,3,,,12.7,225,,,,41.32,,
YNWC1,04/25/2023 04:02 UTC,53,68,0,,4,0,6.01,4,,,12.7,218,,,,42.62,,
YNWC1,04/25/2023 05:02 UTC,50,72,0,,2,0,6.01,2,,,12.7,34,,,,41.24,,
YNWC1,04/25/2023 06:02 UTC,47,77,0,,3,0,6.01,3,,,12.7,178,,,,40.09,,
YNWC1,04/25/2023 07:02 UTC,46,80,0,,2,0,6.01,2,,,12.6,220,,,,40.11,,
YNWC1,04/25/2023 08:02 UTC,44,82,0,,2,0,6.01,2,,,12.6,223,,,,38.8,,
YNWC1,04/25/2023 09:02 UTC,43,83,0,,2,0,6.01,2,,,12.6,334,,,,38.13,,
YNWC1,04/25/2023 10:02 UTC,42,82,0,,3,0,6.01,3,,,12.6,336,,,,36.84,,
YNWC1,04/25/2023 11:02 UTC,41,79,0,,2,0,6.01,2,,,12.5,224,,,,34.91,,
YNWC1,04/25/2023 12:02 UTC,40,79,0,,3,0,6.01,3,,,12.5,338,,,,33.94,,
YNWC1,04/25/2023 13:02 UTC,39,75,0,,2,0,6.01,2,,,12.5,344,,,,31.66,,
YNWC1,04/25/2023 14:02 UTC,39,74,0,,2,5,6.01,2,,,12.5,354,,,,31.32,,
YNWC1,04/25/2023 15:02 UTC,39,75,0,,2,13,6.01,2,,,12.5,216,,,,31.66,,
YNWC1,04/25/2023 16:02 UTC,42,69,2,172,3,29,6.01,3,,,12.6,165,,S,,32.45,,
YNWC1,04/25/2023 17:02 UTC,56,41,3,165,4,95,6.01,4,,,12.8,169,,SSE,,32.46,,
YNWC1,04/25/2023 18:02 UTC,67,22,2,98,5,542,6.01,5,,,14.1,182,,E,,26.81,,
YNWC1,04/25/2023 19:02 UTC,74,17,3,289,7,919,6.01,7,,,13.7,83,,WNW,,26.44,,
YNWC1,04/25/2023 20:02 UTC,74,21,5.99,220,12,993,6.01,12,,,13.2,233,,SW,,31.57,,
YNWC1,04/25/2023 22:02 UTC,74,28,5.99,227,11,900,6.01,11,,,13,221,,SW,,38.78,,
YNWC1,04/25/2023 23:02 UTC,73,34,5,228,11,168,6.01,11,,,12.9,226,,SW,,42.91,,
YNWC1,04/26/2023 01:02 UTC,68,45,4,235,8,32,6.01,8,,,12.8,220,,SW,,45.77,,
YNWC1,04/26/2023 02:02 UTC,65,53,3,228,8,14,6.01,8,,,12.8,218,,SW,,47.35,,
YNWC1,04/26/2023 03:02 UTC,59,68,0,,3,4,6.01,3,,,12.7,228,,,,48.37,,
YNWC1,04/26/2023 04:02 UTC,55,76,0,,1,0,6.01,1,,,12.7,353,,,,47.5,,
YNWC1,04/26/2023 05:02 UTC,52,77,0,,2,0,6.01,2,,,12.7,338,,,,44.94,,
YNWC1,04/26/2023 06:02 UTC,50,75,0,,3,0,6.01,3,,,12.7,338,,,,42.31,,
YNWC1,04/26/2023 07:02 UTC,48,77,0,,2,0,6.01,2,,,12.6,331,,,,41.06,,
YNWC1,04/26/2023 08:02 UTC,46,78,0,,2,0,6.01,2,,,12.6,342,,,,39.45,,
YNWC1,04/26/2023 09:02 UTC,44,76,0,,2,0,6.01,2,,,12.6,178,,,,36.84,,
YNWC1,04/26/2023 10:02 UTC,43,75,1,248,2,0,6.01,2,,,12.6,244,,WSW,,35.53,,
YNWC1,04/26/2023 11:02 UTC,41,77,0,,2,0,6.01,2,,,12.5,196,,,,34.26,,
YNWC1,04/26/2023 12:02 UTC,41,78,0,,2,0,6.01,2,,,12.5,238,,,,34.59,,
YNWC1,04/26/2023 13:02 UTC,40,78,0,,2,0,6.01,2,,,12.5,328,,,,33.61,,
YNWC1,04/26/2023 14:02 UTC,40,80,1,233,2,6,6.01,2,,,12.5,339,,SW,,34.26,,
YNWC1,04/26/2023 15:02 UTC,41,78,0,,2,14,6.01,2,,,12.5,163,,,,34.59,,
YNWC1,04/26/2023 16:02 UTC,44,70,2,159,3,30,6.01,3,,,12.6,186,,SSE,,34.74,,
YNWC1,04/26/2023 17:02 UTC,58,40,2,142,4,110,6.01,4,,,12.7,159,,SE,,33.65,,
YNWC1,04/26/2023 18:02 UTC,70,24,3,161,5,527,6.01,5,,,14.1,161,,SSE,,31.47,,
YNWC1,04/26/2023 19:02 UTC,76,22,2,109,5.99,902,6.01,5.99,,,13.5,161,,ESE,,34.41,,
YNWC1,04/26/2023 20:02 UTC,77,26,5,223,9,968,6.01,9,,,13.9,223,,SW,,39.48,,
YNWC1,04/26/2023 21:02 UTC,79,28,4,224,11,955,6.01,11,,,13.2,223,,SW,,43.12,,
YNWC1,04/26/2023 22:02 UTC,78,28,4,232,10,853,6.01,10,,,13.1,219,,SW,,42.25,,
YNWC1,04/26/2023 23:02 UTC,76,26,4,265,8,168,6.01,8,,,12.9,222,,W,,38.62,,
YNWC1,04/27/2023 00:02 UTC,75,25,5,221,8,59,6.01,8,,,12.9,214,,SW,,36.77,,
YNWC1,04/27/2023 01:02 UTC,73,29,4,225,10,33,6.01,10,,,12.8,224,,SW,,38.81,,
YNWC1,04/27/2023 02:02 UTC,69,36,3,237,7,15,6.01,7,,,12.8,217,,WSW,,40.84,,
YNWC1,04/27/2023 03:02 UTC,59,59,0,,4,4,6.01,4,,,12.8,243,,,,44.58,,
YNWC1,04/27/2023 04:02 UTC,55,69,0,,3,0,6.01,3,,,12.7,177,,,,44.92,,
YNWC1,04/27/2023 05:02 UTC,53,72,0,,2,0,6.01,2,,,12.7,341,,,,44.13,,
YNWC1,04/27/2023 06:02 UTC,50,76,0,,2,0,6.01,2,,,12.6,342,,,,42.66,,
YNWC1,04/27/2023 07:02 UTC,49,78,0,,2,0,6.01,2,,,12.6,234,,,,42.37,,
YNWC1,04/27/2023 08:02 UTC,47,81,0,,2,0,6.01,2,,,12.6,239,,,,41.41,,
YNWC1,04/27/2023 09:02 UTC,46,82,0,,2,0,6.01,2,,,12.6,334,,,,40.75,,
YNWC1,04/27/2023 10:02 UTC,45,78,0,,2,0,6.01,2,,,12.6,183,,,,38.48,,
YNWC1,04/27/2023 11:02 UTC,44,79,0,,2,0,6.01,2,,,12.5,173,,,,37.83,,
YNWC1,04/27/2023 12:02 UTC,43,80,0,,2,0,6.01,2,,,12.5,220,,,,37.18,,
YNWC1,04/27/2023 13:02 UTC,42,80,0,,2,0,6.01,2,,,12.5,215,,,,36.21,,
YNWC1,04/27/2023 14:02 UTC,43,80,0,,2,5,6.01,2,,,12.5,238,,,,37.18,,
YNWC1,04/27/2023 15:02 UTC,43,83,0,,2,13,6.01,2,,,12.5,176,,,,38.13,,
YNWC1,04/27/2023 16:02 UTC,47,72,1,160,3,28,6.01,3,,,12.6,180,,SSE,,38.35,,
YNWC1,04/27/2023 17:02 UTC,61,46,3,161,4,121,6.01,4,,,12.7,162,,SSE,,39.94,,
YNWC1,04/27/2023 18:02 UTC,73,26,2,123,4,511,6.01,4,,,13.8,71,,ESE,,36.04,,
YNWC1,04/27/2023 19:02 UTC,77,24,3,56,5,883,6.01,5,,,13.2,105,,NE,,37.44,,
YNWC1,04/27/2023 20:02 UTC,81,20,4,234,8,948,6.01,8,,,13.7,245,,SW,79.74,36.22,,
YNWC1,04/27/2023 21:02 UTC,83,19,4,229,9,955,6.01,9,,,13.2,202,,SW,80.51,36.6,,
YNWC1,04/27/2023 22:02 UTC,81,23,3,260,8,852,6.01,8,,,13,211,,W,79.88,39.77,,
YNWC1,04/27/2023 23:02 UTC,79,27,5,228,9,184,6.01,9,,,12.9,237,,SW,,42.18,,
YNWC1,04/28/2023 00:02 UTC,78,30,3,262,9,50,6.01,9,,,12.9,227,,W,,44.05,,
YNWC1,04/28/2023 01:02 UTC,76,33,3,234,8,32,6.01,8,,,12.8,218,,SW,,44.79,,
YNWC1,04/28/2023 02:02 UTC,71,40,2,265,5.99,15,6.01,5.99,,,12.8,215,,W,,45.38,,
YNWC1,04/28/2023 03:02 UTC,61,61,0,,2,4,6.01,2,,,12.7,28,,,,47.36,,
YNWC1,04/28/2023 04:02 UTC,58,69,0,,2,0,6.01,2,,,12.7,18,,,,47.8,,
YNWC1,04/28/2023 05:02 UTC,55,69,0,,2,0,6.01,2,,,12.7,350,,,,44.92,,
YNWC1,04/28/2023 06:02 UTC,53,73,0,,2,0,6.01,2,,,12.7,9,,,,44.49,,
YNWC1,04/28/2023 07:02 UTC,51,76,0,,3,0,6.01,3,,,12.6,82,,,,43.62,,
YNWC1,04/28/2023 08:02 UTC,49,78,0,,3,0,6.01,3,,,12.6,172,,,,42.37,,
YNWC1,04/28/2023 09:02 UTC,48,78,0,,4,0,6.01,4,,,12.6,165,,,,41.39,,
YNWC1,04/28/2023 10:02 UTC,47,79,0,,3,0,6.01,3,,,12.6,183,,,,40.75,,
YNWC1,04/28/2023 11:02 UTC,45,80,0,,3,0,6.01,3,,,12.5,176,,,,39.13,,
YNWC1,04/28/2023 12:02 UTC,45,76,0,,2,0,6.01,2,,,12.5,243,,,,37.81,,
YNWC1,04/28/2023 13:02 UTC,44,76,0,,2,0,6.01,2,,,12.5,238,,,,36.84,,
YNWC1,04/28/2023 14:02 UTC,43,75,0,,2,5,6.01,2,,,12.5,221,,,,35.53,,
YNWC1,04/28/2023 15:02 UTC,44,78,0,,3,11,6.01,3,,,12.5,178,,,,37.5,,
YNWC1,04/28/2023 16:02 UTC,48,68,1,173,3,27,6.01,3,,,12.5,185,,S,,37.83,,
YNWC1,04/28/2023 17:02 UTC,61,45,2,149,3,99,6.01,3,,,12.7,175,,SSE,,39.37,,
YNWC1,04/28/2023 18:02 UTC,73,26,2,167,5,499,6.01,5,,,14,158,,SSE,,36.04,,
YNWC1,04/28/2023 19:02 UTC,80,20,2,54,5.99,932,6.01,5.99,,,13.8,174,,NE,,35.39,,
YNWC1,04/28/2023 20:02 UTC,84,19,3,206,7,991,6.01,7,,,13.5,197,,SSW,81.24,37.43,,
YNWC1,04/28/2023 21:02 UTC,85,17,4,212,8,979,6.01,8,,,13.1,211,,SSW,81.92,35.47,,
YNWC1,04/28/2023 23:02 UTC,82,20,5,203,8,185,6.01,8,,,12.9,231,,SSW,79.86,37.06,,
YNWC1,04/29/2023 00:02 UTC,81,22,4,224,9,45,6.01,9,,,12.9,216,,SW,79.83,38.63,,
YNWC1,04/29/2023 01:02 UTC,73,30,2,343,7,28,6.01,7,,,12.8,227,,NNW,,39.68,,
YNWC1,04/29/2023 02:02 UTC,64,51,0,,4,11,6.01,4,,,12.8,341,,,,45.4,,
YNWC1,04/29/2023 03:02 UTC,60,61,0,,2,3,6.01,2,,,12.7,80,,,,46.41,,
YNWC1,04/29/2023 04:02 UTC,57,62,0,,2,0,6.01,2,,,12.7,8,,,,44,,
YNWC1,04/29/2023 05:02 UTC,55,61,0,,3,0,6.01,3,,,12.7,342,,,,41.68,,
YNWC1,04/29/2023 06:02 UTC,54,61,1,354,4,0,6.01,4,,,12.7,330,,N,,40.73,,
YNWC1,04/29/2023 07:02 UTC,53,62,1,4,3,0,6.01,3,,,12.6,340,,N,,40.21,,
YNWC1,04/29/2023 08:02 UTC,51,66,1,269,3,0,6.01,3,,,12.6,335,,W,,39.93,,
YNWC1,04/29/2023 09:02 UTC,49,71,0,,3,0,6.01,3,,,12.6,335,,,,39.91,,
YNWC1,04/29/2023 10:02 UTC,48,73,0,,2,0,6.01,2,,,12.6,178,,,,39.67,,
YNWC1,04/29/2023 11:02 UTC,47,74,0,,2,0,6.01,2,,,12.5,172,,,,39.05,,
YNWC1,04/29/2023 12:02 UTC,47,71,0,,3,0,6.01,3,,,12.5,5,,,,37.99,,
YNWC1,04/29/2023 13:02 UTC,46,74,0,,3,0,6.01,3,,,12.5,181,,,,38.09,,
YNWC1,04/29/2023 14:02 UTC,46,73,0,,2,5,6.01,2,,,12.5,184,,,,37.74,,
YNWC1,04/29/2023 15:02 UTC,46,77,0,,2,17,6.01,2,,,12.5,219,,,,39.12,,
YNWC1,04/29/2023 17:02 UTC,62,50,1,149,3,118,6.01,3,,,12.8,158,,SSE,,43.03,,
YNWC1,04/29/2023 18:02 UTC,73,31,2,147,4,420,6.01,4,,,13.5,176,,SSE,,40.52,,
YNWC1,04/29/2023 19:02 UTC,79,25,3,127,5,873,6.01,5,,,13.2,162,,SE,,40.19,,
YNWC1,04/29/2023 20:02 UTC,84,18,5,202,8,976,6.01,8,,,13.1,212,,SSW,81.2,36.08,,
YNWC1,04/29/2023 21:02 UTC,81,23,5,214,10,751,6.01,10,,,13.4,221,,SW,79.88,39.77,,
YNWC1,04/29/2023 22:02 UTC,83,20,4,214,9,770,6.01,9,,,13.1,220,,SW,80.56,37.9,,
YNWC1,04/29/2023 23:02 UTC,81,21,3,238,8,216,6.01,8,,,13,159,,WSW,79.79,37.45,,
YNWC1,04/30/2023 00:02 UTC,79,25,4,210,10,132,6.01,10,,,12.9,216,,SSW,,40.19,,
YNWC1,04/30/2023 01:02 UTC,76,29,4,206,7,83,6.01,7,,,12.9,227,,SSW,,41.42,,
YNWC1,04/30/2023 02:02 UTC,67,49,0,,5.99,53,6.01,5.99,,,12.8,207,,,,47.11,,
YNWC1,04/30/2023 03:02 UTC,62,57,1,41,2,10,6.01,2,,,12.8,10,,NE,,46.49,,
YNWC1,04/30/2023 04:02 UTC,59,62,0,,2,0,6.01,2,,,12.7,5,,,,45.9,,
YNWC1,04/30/2023 05:02 UTC,56,62,0,,3,0,6.01,3,,,12.7,336,,,,43.05,,
YNWC1,04/30/2023 06:02 UTC,53,72,0,,3,0,6.01,3,,,12.7,345,,,,44.13,,
YNWC1,04/30/2023 07:02 UTC,52,69,0,,3,0,6.01,3,,,12.7,334,,,,42.05,,
YNWC1,04/30/2023 08:02 UTC,50,71,0,,2,0,6.01,2,,,12.6,241,,,,40.87,,
YNWC1,04/30/2023 09:02 UTC,49,70,0,,0,0,6.01,0,,,12.6,194,,,,39.54,,
YNWC1,04/30/2023 10:02 UTC,48,73,0,,0,0,6.01,0,,,12.6,24,,,,39.67,,
YNWC1,04/30/2023 11:02 UTC,47,72,0,,0,0,6.01,0,,,12.6,336,,,,38.35,,
YNWC1,04/30/2023 12:02 UTC,46,69,0,,0,0,6.01,0,,,12.6,334,,,,36.29,,
YNWC1,04/30/2023 13:02 UTC,45,70,0,,2,0,6.01,2,,,12.5,169,,,,35.7,,
YNWC1,04/30/2023 14:02 UTC,44,73,0,,2,4,6.01,2,,,12.5,226,,,,35.81,,
YNWC1,04/30/2023 15:02 UTC,46,74,0,,3,25,6.01,3,,,12.5,223,,,,38.09,,
YNWC1,04/30/2023 16:02 UTC,51,64,1,175,3,55,6.01,3,,,12.6,169,,S,,39.13,,
YNWC1,04/30/2023 17:02 UTC,61,43,2,156,3,122,6.01,3,,,12.9,156,,SSE,,38.2,,
YNWC1,04/30/2023 18:02 UTC,68,32,2,60,4,309,6.01,4,,,13.1,70,,ENE,,36.94,,
YNWC1,04/30/2023 19:02 UTC,76,32,4,212,9,773,6.01,9,,,13.6,211,,SSW,,43.98,,
YNWC1,04/30/2023 20:02 UTC,76,32,5,223,9,929,6.01,9,,,14.1,221,,SW,,43.98,,
YNWC1,04/30/2023 21:02 UTC,74,38,5,217,10,644,6.01,10,,,13.1,219,,SW,,46.73,,
YNWC1,04/30/2023 22:02 UTC,74,41,5.99,219,11,569,6.01,11,,,13.2,213,,SW,,48.75,,
YNWC1,04/30/2023 23:02 UTC,70,47,5.99,217,11,219,6.01,11,,,13,216,,SW,,48.76,,
YNWC1,05/01/2023 00:02 UTC,69,47,5,213,11,84,6.01,11,,,12.9,221,,SSW,,47.84,,
YNWC1,05/01/2023 01:02 UTC,68,47,4,213,10,65,6.01,10,,,12.9,225,,SSW,,46.93,,
YNWC1,05/01/2023 02:02 UTC,66,50,3,218,5.99,38,6.01,5.99,,,12.8,221,,SW,,46.73,,
YNWC1,05/01/2023 03:02 UTC,60,63,1,91,5,7,6.01,5,,,12.7,205,,E,,47.27,,
YNWC1,05/01/2023 04:02 UTC,55,75,0,,2,0,6.01,2,,,12.7,8,,,,47.15,,
YNWC1,05/01/2023 06:02 UTC,50,83,0,,2,0,6.01,2,,,12.7,181,,,,44.99,,
YNWC1,05/01/2023 07:02 UTC,49,85,0,,3,0,6.01,3,,,12.6,14,,,,44.64,,
YNWC1,05/01/2023 08:02 UTC,47,88,0,,3,0,6.01,3,,,12.6,243,,,,43.59,,
YNWC1,05/01/2023 09:02 UTC,46,88,1,236,3,0,6.01,3,,,12.6,12,,SW,,42.6,,
YNWC1,05/01/2023 10:02 UTC,45,91,0,,3,0,6.01,3,,,12.6,245,,,,42.5,,
YNWC1,05/01/2023 11:02 UTC,45,92,1,345,3,0,6.01,3,,,12.6,184,,NNW,,42.79,,
YNWC1,05/01/2023 12:02 UTC,46,97,1,216,4,0,6.02,4,,,12.6,159,,SW,,45.19,,
YNWC1,05/01/2023 13:02 UTC,45,99,0,,2,0,6.03,2,,,12.5,155,,,,44.73,,
YNWC1,05/01/2023 14:02 UTC,45,100,1,257,4,7,6.03,4,,,12.5,216,,WSW,,45,,
YNWC1,05/01/2023 15:02 UTC,47,95,3,194,5.99,36,6.03,5.99,,,12.5,217,,SSW,,45.63,,
YNWC1,05/01/2023 16:02 UTC,48,88,2,130,5.99,98,6.03,5.99,,,12.6,229,,SE,,44.58,,
YNWC1,05/01/2023 17:02 UTC,51,71,4,222,8,139,6.03,8,,,12.8,242,,SW,,41.83,,
YNWC1,05/01/2023 18:02 UTC,50,65,5,220,10,170,6.03,10,,,12.9,198,,SW,,38.58,,
YNWC1,05/01/2023 19:02 UTC,54,59,5,215,12,434,6.03,12,,,14.1,200,,SW,,39.87,,
YNWC1,05/01/2023 20:02 UTC,57,52,5,231,12,632,6.03,12,,,14.2,221,,SW,,39.41,,
YNWC1,05/01/2023 22:02 UTC,54,56,7,217,16,711,0,16,68,6.3,13.3,209,,SW,,38.52,,
YNWC1,05/01/2023 23:02 UTC,49,64,7,224,14.01,299,0,14.01,53,6.5,13,209,,SW,,37.23,,
YNWC1,05/02/2023 00:02 UTC,47,70,5.99,217,12,140,0,12,50,6.8,12.9,228,,SW,,37.62,,
YNWC1,05/02/2023 01:02 UTC,45,77,4,224,10,56,0,10,46,7.1,12.7,218,,SW,,38.14,,
YNWC1,05/02/2023 02:02 UTC,44,80,3,222,7,22,0,7,44,7.6,12.7,221,,SW,,38.16,,
YNWC1,05/02/2023 03:02 UTC,44,77,4,241,7,5,0,7,44,8,12.7,216,,WSW,,37.17,,
YNWC1,05/02/2023 04:02 UTC,43,81,5,230,8,0,0,8,43,8.4,12.6,216,,SW,,37.5,,
YNWC1,05/02/2023 05:02 UTC,41,87,5,218,8,0,0,8,41,10.1,12.6,214,,SW,,37.38,,
YNWC1,05/02/2023 06:02 UTC,42,86,3,223,7,0,0,7,41,10.3,12.6,205,,SW,,38.07,,
YNWC1,05/02/2023 07:02 UTC,39,92,5,216,10,0,0.01,10,39,10.6,12.6,223,,SW,,36.84,,
YNWC1,05/02/2023 08:02 UTC,39,95,1,101,5,0,0.03,5,39,13.4,12.5,221,,E,,37.67,,
YNWC1,05/02/2023 09:02 UTC,39,93,2,205,8,0,0.04,8,39,16.5,12.5,211,,SSW,,37.12,,
YNWC1,05/02/2023 10:02 UTC,38,95,2,221,5.99,0,0.08,5.99,38,19.2,12.5,219,,SW,,36.68,,
YNWC1,05/02/2023 11:02 UTC,38,97,1,266,5,0,0.13,5,38,21.5,12.5,204,,W,,37.21,,
YNWC1,05/02/2023 12:02 UTC,37,95,3,208,5,0,0.17,5,37,23,12.4,215,,SSW,,35.68,,
YNWC1,05/02/2023 13:02 UTC,37,97,0,,4,0,0.18,4,37,24,12.4,223,,,,36.22,,
YNWC1,05/02/2023 14:02 UTC,36,97,3,200,5,7,0.21,5,36,25.2,12.4,182,,SSW,,35.22,,
YNWC1,05/02/2023 15:02 UTC,36,96,3,194,4,25,0.26,4,36,25.3,12.4,227,,SSW,,34.96,,
YNWC1,05/02/2023 16:02 UTC,34,98,0,,4,26,0.37,4,33,26.1,12.4,218,,,,33.49,,
YNWC1,05/02/2023 17:02 UTC,36,98,0,,2,48,0.41,2,36,26.6,12.4,231,,,,35.48,,
YNWC1,05/02/2023 18:02 UTC,38,97,1,88,2,95,0.44,2,40,25.7,13.3,91,,E,,37.21,,
YNWC1,05/02/2023 19:02 UTC,41,95,1,224,4,171,0.45,4,42,26.6,12.8,156,,SW,,39.66,,
YNWC1,05/02/2023 20:02 UTC,44,84,4,224,7,371,0.45,7,48,24.6,14.1,227,,SW,,39.42,,
YNWC1,05/02/2023 21:02 UTC,49,68,1,347,8,548,0.45,8,53,24.6,14.1,213,,NNW,,38.79,,
YNWC1,05/02/2023 22:02 UTC,50,67,2,181,5.99,480,0.45,5.99,55,24.5,13.1,160,,S,,39.37,,
YNWC1,05/02/2023 23:02 UTC,52,44,3,319,10,279,0.45,10,51,25.9,13,326,,NW,,30.58,,
YNWC1,05/03/2023 00:02 UTC,48,50,4,335,11,119,0.45,11,48,26.2,12.9,261,,NNW,,30.07,,
YNWC1,05/03/2023 01:02 UTC,45,68,5,224,7,58,0.45,7,45,26.5,12.8,224,,SW,,34.96,,
YNWC1,05/03/2023 02:02 UTC,41,82,4,204,9,30,0.45,9,42,26,12.7,219,,SSW,,35.86,,
YNWC1,05/03/2023 03:02 UTC,41,85,2,188,7,14,0.45,7,41,25.5,12.7,213,,S,,36.78,,
YNWC1,05/03/2023 04:02 UTC,41,85,1,210,4,0,0.45,4,40,25.1,12.7,7,,SSW,,36.78,,
YNWC1,05/03/2023 05:02 UTC,40,91,0,,3,0,0.46,3,40,24.8,12.6,221,,,,37.55,,
YNWC1,05/03/2023 06:02 UTC,40,96,0,,2,0,0.47,2,40,25.1,12.6,239,,,,38.94,,
YNWC1,05/03/2023 07:02 UTC,39,97,0,,4,0,0.51,4,39,25.6,12.5,224,,,,38.21,,
YNWC1,05/03/2023 08:02 UTC,39,97,0,,3,0,0.51,3,39,26.1,12.5,212,,,,38.21,,
